id,name,language,tag,package,version,date_epoch,date
1806,com.azure.resourcemanager:azure-resourcemanager-recoveryservicesbackup:1.0.0-beta.7,java,azure-resourcemanager-recoveryservicesbackup_1.0.0-beta.7,azure-resourcemanager-recoveryservicesbackup,1.0.0-beta.7,1674097200,01/19/2023
1807,com.azure.resourcemanager:azure-resourcemanager-vmwarecloudsimple:1.0.0-beta.2,java,azure-resourcemanager-vmwarecloudsimple_1.0.0-beta.2,azure-resourcemanager-vmwarecloudsimple,1.0.0-beta.2,1674097167,01/19/2023
1808,com.azure.resourcemanager:azure-resourcemanager-resourcemover:1.0.0-beta.2,java,azure-resourcemanager-resourcemover_1.0.0-beta.2,azure-resourcemanager-resourcemover,1.0.0-beta.2,1674094993,01/19/2023
1813,com.azure.resourcemanager:azure-resourcemanager:2.23.0,java,azure-resourcemanager_2.23.0,azure-resourcemanager,2.23.0,1674819888,01/27/2023
1825,com.azure.resourcemanager:azure-resourcemanager-loadtesting:1.0.0,java,azure-resourcemanager-loadtesting_1.0.0,azure-resourcemanager-loadtesting,1.0.0,1675222969,02/01/2023
1863,com.azure.resourcemanager:azure-resourcemanager-storagemover:1.0.0-beta.1,java,azure-resourcemanager-storagemover_1.0.0-beta.1,azure-resourcemanager-storagemover,1.0.0-beta.1,1675752099,02/07/2023
1864,com.azure.resourcemanager:azure-resourcemanager-reservations:1.0.0-beta.1,java,azure-resourcemanager-reservations_1.0.0-beta.1,azure-resourcemanager-reservations,1.0.0-beta.1,1675746318,02/07/2023
1865,com.azure.resourcemanager:azure-resourcemanager-providerhub:1.0.0-beta.1,java,azure-resourcemanager-providerhub_1.0.0-beta.1,azure-resourcemanager-providerhub,1.0.0-beta.1,1675740319,02/07/2023
1867,com.azure.resourcemanager:azure-resourcemanager-workloads:1.0.0-beta.2,java,azure-resourcemanager-workloads_1.0.0-beta.2,azure-resourcemanager-workloads,1.0.0-beta.2,1675755213,02/07/2023
1872,com.azure.resourcemanager:azure-resourcemanager-synapse:1.0.0-beta.7,java,azure-resourcemanager-synapse_1.0.0-beta.7,azure-resourcemanager-synapse,1.0.0-beta.7,1676029052,02/10/2023
1873,com.azure.resourcemanager:azure-resourcemanager-costmanagement:1.0.0-beta.5,java,azure-resourcemanager-costmanagement_1.0.0-beta.5,azure-resourcemanager-costmanagement,1.0.0-beta.5,1676010642,02/10/2023
1886,com.azure.resourcemanager:azure-resourcemanager-recoveryservices:1.0.0-beta.5,java,azure-resourcemanager-recoveryservices_1.0.0-beta.5,azure-resourcemanager-recoveryservices,1.0.0-beta.5,1676361472,02/14/2023
1887,com.azure.resourcemanager:azure-resourcemanager-dataprotection:1.0.0-beta.3,java,azure-resourcemanager-dataprotection_1.0.0-beta.3,azure-resourcemanager-dataprotection,1.0.0-beta.3,1676354335,02/14/2023
1937,com.azure.resourcemanager:azure-resourcemanager-mediaservices:2.4.0-beta.1,java,azure-resourcemanager-mediaservices_2.4.0-beta.1,azure-resourcemanager-mediaservices,2.4.0-beta.1,1676620211,02/17/2023
1938,com.azure.resourcemanager:azure-resourcemanager:2.24.0,java,azure-resourcemanager_2.24.0,azure-resourcemanager,2.24.0,1676614133,02/17/2023
1998,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.21,java,azure-resourcemanager-datafactory_1.0.0-beta.21,azure-resourcemanager-datafactory,1.0.0-beta.21,1676877927,02/20/2023
2016,com.azure.resourcemanager:azure-resourcemanager-providerhub:1.0.0,java,azure-resourcemanager-providerhub_1.0.0,azure-resourcemanager-providerhub,1.0.0,1676896763,02/20/2023
2017,com.azure.resourcemanager:azure-resourcemanager-voiceservices:1.0.0-beta.1,java,azure-resourcemanager-voiceservices_1.0.0-beta.1,azure-resourcemanager-voiceservices,1.0.0-beta.1,1676896647,02/20/2023
2034,com.azure.resourcemanager:azure-resourcemanager-kusto:1.0.0-beta.6,java,azure-resourcemanager-kusto_1.0.0-beta.6,azure-resourcemanager-kusto,1.0.0-beta.6,1676970210,02/21/2023
2035,com.azure.resourcemanager:azure-resourcemanager-mysqlflexibleserver:1.0.0-beta.3,java,azure-resourcemanager-mysqlflexibleserver_1.0.0-beta.3,azure-resourcemanager-mysqlflexibleserver,1.0.0-beta.3,1676967169,02/21/2023
2036,com.azure.resourcemanager:azure-resourcemanager-cognitiveservices:1.0.0-beta.7,java,azure-resourcemanager-cognitiveservices_1.0.0-beta.7,azure-resourcemanager-cognitiveservices,1.0.0-beta.7,1676966552,02/21/2023
2059,com.azure.resourcemanager:azure-resourcemanager-storagecache:1.0.0-beta.7,java,azure-resourcemanager-storagecache_1.0.0-beta.7,azure-resourcemanager-storagecache,1.0.0-beta.7,1677046581,02/22/2023
2070,com.azure.resourcemanager:azure-resourcemanager-resourcemover:1.0.0,java,azure-resourcemanager-resourcemover_1.0.0,azure-resourcemanager-resourcemover,1.0.0,1677214852,02/24/2023
2071,com.azure.resourcemanager:azure-resourcemanager-cognitiveservices:1.0.0,java,azure-resourcemanager-cognitiveservices_1.0.0,azure-resourcemanager-cognitiveservices,1.0.0,1677212602,02/24/2023
2072,com.azure.resourcemanager:azure-resourcemanager-avs:1.0.0,java,azure-resourcemanager-avs_1.0.0,azure-resourcemanager-avs,1.0.0,1677209875,02/24/2023
2080,com.azure.resourcemanager:azure-resourcemanager-timeseriesinsights:1.0.0-beta.2,java,azure-resourcemanager-timeseriesinsights_1.0.0-beta.2,azure-resourcemanager-timeseriesinsights,1.0.0-beta.2,1677478492,02/27/2023
2081,com.azure.resourcemanager:azure-resourcemanager-recoveryservices:1.0.0,java,azure-resourcemanager-recoveryservices_1.0.0,azure-resourcemanager-recoveryservices,1.0.0,1677476564,02/27/2023
2082,com.azure.resourcemanager:azure-resourcemanager-recoveryservicesbackup:1.0.0,java,azure-resourcemanager-recoveryservicesbackup_1.0.0,azure-resourcemanager-recoveryservicesbackup,1.0.0,1677475656,02/27/2023
2087,com.azure.resourcemanager:azure-resourcemanager-storagemover:1.0.0,java,azure-resourcemanager-storagemover_1.0.0,azure-resourcemanager-storagemover,1.0.0,1678160009,03/07/2023
